metric,metric_group,metric_direction,budget,seed,model,value
train_tokens_per_second,efficiency,higher_is_better,10m,5501,dense_121m,4193.626460116145
train_tokens_per_second,efficiency,higher_is_better,10m,5501,mla_121m,3661.827499800101
train_tokens_per_second,efficiency,higher_is_better,10m,5501,mtp_121m,3624.7926771701523
train_tokens_per_second,efficiency,higher_is_better,10m,5501,moe_220m,2176.849218849257
train_tokens_per_second,efficiency,higher_is_better,10m,5501,mla_moe_220m,2045.4874851196107
train_tokens_per_second,efficiency,higher_is_better,10m,5501,v3_routing_220m,2192.68867916316
train_tokens_per_second,efficiency,higher_is_better,10m,6173,dense_121m,4183.293218568243
train_tokens_per_second,efficiency,higher_is_better,10m,6173,mla_121m,3650.8653104797195
train_tokens_per_second,efficiency,higher_is_better,10m,6173,mtp_121m,3614.741717099135
train_tokens_per_second,efficiency,higher_is_better,10m,6173,moe_220m,2166.551815870884
train_tokens_per_second,efficiency,higher_is_better,10m,6173,mla_moe_220m,2038.2743376401284
train_tokens_per_second,efficiency,higher_is_better,10m,6173,v3_routing_220m,2182.5200069856487
train_tokens_per_second,efficiency,higher_is_better,10m,8191,dense_121m,4185.662931704765
train_tokens_per_second,efficiency,higher_is_better,10m,8191,mla_121m,3653.2107622805056
train_tokens_per_second,efficiency,higher_is_better,10m,8191,mtp_121m,3622.7586615286978
train_tokens_per_second,efficiency,higher_is_better,10m,8191,moe_220m,2185.5551844392103
train_tokens_per_second,efficiency,higher_is_better,10m,8191,mla_moe_220m,2043.4736111633651
train_tokens_per_second,efficiency,higher_is_better,10m,8191,v3_routing_220m,2193.2845828131967
train_tokens_per_second,efficiency,higher_is_better,10m,10007,dense_121m,4186.791827120883
train_tokens_per_second,efficiency,higher_is_better,10m,10007,mla_121m,3672.0104413215295
train_tokens_per_second,efficiency,higher_is_better,10m,10007,mtp_121m,3627.3366734853794
train_tokens_per_second,efficiency,higher_is_better,10m,10007,moe_220m,2183.392327898199
train_tokens_per_second,efficiency,higher_is_better,10m,10007,mla_moe_220m,2040.351059784136
train_tokens_per_second,efficiency,higher_is_better,10m,10007,v3_routing_220m,2190.6060368253006
train_tokens_per_second,efficiency,higher_is_better,10m,11213,dense_121m,4168.618700089197
train_tokens_per_second,efficiency,higher_is_better,10m,11213,mla_121m,3633.670225180627
train_tokens_per_second,efficiency,higher_is_better,10m,11213,mtp_121m,3617.969288191786
train_tokens_per_second,efficiency,higher_is_better,10m,11213,moe_220m,2179.2044073124503
train_tokens_per_second,efficiency,higher_is_better,10m,11213,mla_moe_220m,2035.4273462739536
train_tokens_per_second,efficiency,higher_is_better,10m,11213,v3_routing_220m,2163.4782499819275
train_tokens_per_second,efficiency,higher_is_better,10m,12721,dense_121m,4156.601341634665
train_tokens_per_second,efficiency,higher_is_better,10m,12721,mla_121m,3640.3411029978884
train_tokens_per_second,efficiency,higher_is_better,10m,12721,mtp_121m,3604.5335187072883
train_tokens_per_second,efficiency,higher_is_better,10m,12721,moe_220m,2154.0928590506187
train_tokens_per_second,efficiency,higher_is_better,10m,12721,mla_moe_220m,2027.736962649394
train_tokens_per_second,efficiency,higher_is_better,10m,12721,v3_routing_220m,2165.327350317063
train_tokens_per_second,efficiency,higher_is_better,25m,1337,dense_121m,4198.9161946424765
train_tokens_per_second,efficiency,higher_is_better,25m,1337,mla_121m,3664.5343017892064
train_tokens_per_second,efficiency,higher_is_better,25m,1337,mtp_121m,3617.6744064702907
train_tokens_per_second,efficiency,higher_is_better,25m,1337,moe_220m,2170.258606644957
train_tokens_per_second,efficiency,higher_is_better,25m,1337,mla_moe_220m,2033.8211810409582
train_tokens_per_second,efficiency,higher_is_better,25m,1337,v3_routing_220m,2183.9267091906536
train_tokens_per_second,efficiency,higher_is_better,25m,2027,dense_121m,4175.824855018423
train_tokens_per_second,efficiency,higher_is_better,25m,2027,mla_121m,3640.22162372351
train_tokens_per_second,efficiency,higher_is_better,25m,2027,mtp_121m,3615.2114930004395
train_tokens_per_second,efficiency,higher_is_better,25m,2027,moe_220m,2181.8938942600153
train_tokens_per_second,efficiency,higher_is_better,25m,2027,mla_moe_220m,2047.825960828256
train_tokens_per_second,efficiency,higher_is_better,25m,2027,v3_routing_220m,2184.6244110680336
train_tokens_per_second,efficiency,higher_is_better,25m,31415,dense_121m,4186.293331071511
train_tokens_per_second,efficiency,higher_is_better,25m,31415,mla_121m,3649.363561651568
train_tokens_per_second,efficiency,higher_is_better,25m,31415,mtp_121m,3595.6205218038876
train_tokens_per_second,efficiency,higher_is_better,25m,31415,moe_220m,2175.690242842796
train_tokens_per_second,efficiency,higher_is_better,25m,31415,mla_moe_220m,2028.1604940233344
train_tokens_per_second,efficiency,higher_is_better,25m,31415,v3_routing_220m,2166.7333504942544
train_tokens_per_second,efficiency,higher_is_better,25m,4441,dense_121m,4165.821950394605
train_tokens_per_second,efficiency,higher_is_better,25m,4441,mla_121m,3622.731699773301
train_tokens_per_second,efficiency,higher_is_better,25m,4441,mtp_121m,3603.2336699237953
train_tokens_per_second,efficiency,higher_is_better,25m,4441,moe_220m,2172.2237348527337
train_tokens_per_second,efficiency,higher_is_better,25m,4441,mla_moe_220m,2040.6703887013512
train_tokens_per_second,efficiency,higher_is_better,25m,4441,v3_routing_220m,2174.441592269998
train_tokens_per_second,efficiency,higher_is_better,25m,5501,dense_121m,4187.8682517244515
train_tokens_per_second,efficiency,higher_is_better,25m,5501,mla_121m,3663.7441278241695
train_tokens_per_second,efficiency,higher_is_better,25m,5501,mtp_121m,3592.029429847003
train_tokens_per_second,efficiency,higher_is_better,25m,5501,moe_220m,2173.665501080842
train_tokens_per_second,efficiency,higher_is_better,25m,5501,mla_moe_220m,2029.2884263285744
train_tokens_per_second,efficiency,higher_is_better,25m,5501,v3_routing_220m,2171.403627464527
train_tokens_per_second,efficiency,higher_is_better,25m,6173,dense_121m,4175.90437949018
train_tokens_per_second,efficiency,higher_is_better,25m,6173,mla_121m,3642.8108476586735
train_tokens_per_second,efficiency,higher_is_better,25m,6173,mtp_121m,3613.4752820211324
train_tokens_per_second,efficiency,higher_is_better,25m,6173,moe_220m,2181.760029047516
train_tokens_per_second,efficiency,higher_is_better,25m,6173,mla_moe_220m,2033.1566769716287
train_tokens_per_second,efficiency,higher_is_better,25m,6173,v3_routing_220m,2177.0663193949567
train_tokens_per_second,efficiency,higher_is_better,25m,8191,dense_121m,4196.671716753863
train_tokens_per_second,efficiency,higher_is_better,25m,8191,mla_121m,3673.0564226116753
train_tokens_per_second,efficiency,higher_is_better,25m,8191,mtp_121m,3630.069497908188
train_tokens_per_second,efficiency,higher_is_better,25m,8191,moe_220m,2181.9177506869746
train_tokens_per_second,efficiency,higher_is_better,25m,8191,mla_moe_220m,2047.4464176187557
train_tokens_per_second,efficiency,higher_is_better,25m,8191,v3_routing_220m,2194.123758057617
train_tokens_per_second,efficiency,higher_is_better,25m,10007,dense_121m,4185.121353818547
train_tokens_per_second,efficiency,higher_is_better,25m,10007,mla_121m,3650.254609372948
train_tokens_per_second,efficiency,higher_is_better,25m,10007,mtp_121m,3611.797183081281
train_tokens_per_second,efficiency,higher_is_better,25m,10007,moe_220m,2175.205461440184
train_tokens_per_second,efficiency,higher_is_better,25m,10007,mla_moe_220m,2050.3058964344373
train_tokens_per_second,efficiency,higher_is_better,25m,10007,v3_routing_220m,2184.9226778325155
train_tokens_per_second,efficiency,higher_is_better,25m,11213,dense_121m,4206.24517023494
train_tokens_per_second,efficiency,higher_is_better,25m,11213,mla_121m,3672.2348269335957
train_tokens_per_second,efficiency,higher_is_better,25m,11213,mtp_121m,3632.977016819761
train_tokens_per_second,efficiency,higher_is_better,25m,11213,moe_220m,2193.0700390294405
train_tokens_per_second,efficiency,higher_is_better,25m,11213,mla_moe_220m,2046.9888500692848
train_tokens_per_second,efficiency,higher_is_better,25m,11213,v3_routing_220m,2172.2519873197584
train_tokens_per_second,efficiency,higher_is_better,25m,12721,dense_121m,4200.113507457757
train_tokens_per_second,efficiency,higher_is_better,25m,12721,mla_121m,3658.0469610347404
train_tokens_per_second,efficiency,higher_is_better,25m,12721,mtp_121m,3624.627746107786
train_tokens_per_second,efficiency,higher_is_better,25m,12721,moe_220m,2187.0771250884904
train_tokens_per_second,efficiency,higher_is_better,25m,12721,mla_moe_220m,2047.0707437431051
train_tokens_per_second,efficiency,higher_is_better,25m,12721,v3_routing_220m,2192.0277199585207
train_tokens_per_second,efficiency,higher_is_better,50m,1337,dense_121m,4193.886122094697
train_tokens_per_second,efficiency,higher_is_better,50m,1337,mla_121m,3656.7666842928825
train_tokens_per_second,efficiency,higher_is_better,50m,1337,mtp_121m,3629.8246746524446
train_tokens_per_second,efficiency,higher_is_better,50m,1337,moe_220m,2175.172365353566
train_tokens_per_second,efficiency,higher_is_better,50m,1337,mla_moe_220m,2043.4518358621144
train_tokens_per_second,efficiency,higher_is_better,50m,1337,v3_routing_220m,2188.3629402397974
train_tokens_per_second,efficiency,higher_is_better,50m,2027,dense_121m,4183.019802769981
train_tokens_per_second,efficiency,higher_is_better,50m,2027,mla_121m,3653.502748513355
train_tokens_per_second,efficiency,higher_is_better,50m,2027,mtp_121m,3629.494129976643
train_tokens_per_second,efficiency,higher_is_better,50m,2027,moe_220m,2173.8448822905207
train_tokens_per_second,efficiency,higher_is_better,50m,2027,mla_moe_220m,2050.4004375731197
train_tokens_per_second,efficiency,higher_is_better,50m,2027,v3_routing_220m,2180.9653494864647
train_tokens_per_second,efficiency,higher_is_better,50m,31415,dense_121m,4199.201256528807
train_tokens_per_second,efficiency,higher_is_better,50m,31415,mla_121m,3661.25241457829
train_tokens_per_second,efficiency,higher_is_better,50m,31415,mtp_121m,3636.82908805562
train_tokens_per_second,efficiency,higher_is_better,50m,31415,moe_220m,2192.9843234143827
train_tokens_per_second,efficiency,higher_is_better,50m,31415,mla_moe_220m,2056.058397434891
train_tokens_per_second,efficiency,higher_is_better,50m,31415,v3_routing_220m,2202.8750871451502
train_tokens_per_second,efficiency,higher_is_better,50m,4441,dense_121m,4195.956885395025
train_tokens_per_second,efficiency,higher_is_better,50m,4441,mla_121m,3664.9191091262073
train_tokens_per_second,efficiency,higher_is_better,50m,4441,mtp_121m,3638.9147520523557
train_tokens_per_second,efficiency,higher_is_better,50m,4441,moe_220m,2188.9835615620264
train_tokens_per_second,efficiency,higher_is_better,50m,4441,mla_moe_220m,2051.665130483931
train_tokens_per_second,efficiency,higher_is_better,50m,4441,v3_routing_220m,2203.375101651922
train_tokens_per_second,efficiency,higher_is_better,50m,5501,dense_121m,4200.153290454216
train_tokens_per_second,efficiency,higher_is_better,50m,5501,mla_121m,3665.202260562399
train_tokens_per_second,efficiency,higher_is_better,50m,5501,mtp_121m,3637.657226282913
train_tokens_per_second,efficiency,higher_is_better,50m,5501,moe_220m,2216.020552246868
train_tokens_per_second,efficiency,higher_is_better,50m,5501,mla_moe_220m,2063.5890077278777
train_tokens_per_second,efficiency,higher_is_better,50m,5501,v3_routing_220m,2180.573609079482
train_tokens_per_second,efficiency,higher_is_better,50m,6173,dense_121m,4200.797150822354
train_tokens_per_second,efficiency,higher_is_better,50m,6173,mla_121m,3663.71561040387
train_tokens_per_second,efficiency,higher_is_better,50m,6173,mtp_121m,3639.6375288820036
train_tokens_per_second,efficiency,higher_is_better,50m,6173,moe_220m,2187.715241084142
train_tokens_per_second,efficiency,higher_is_better,50m,6173,mla_moe_220m,2027.7805930860334
train_tokens_per_second,efficiency,higher_is_better,50m,6173,v3_routing_220m,2184.1147122401994
train_tokens_per_second,efficiency,higher_is_better,50m,8191,dense_121m,4199.6056785404
train_tokens_per_second,efficiency,higher_is_better,50m,8191,mla_121m,3658.657148133964
train_tokens_per_second,efficiency,higher_is_better,50m,8191,mtp_121m,3641.6490814237936
train_tokens_per_second,efficiency,higher_is_better,50m,8191,moe_220m,2188.0211219171642
train_tokens_per_second,efficiency,higher_is_better,50m,8191,mla_moe_220m,2040.9280876576772
train_tokens_per_second,efficiency,higher_is_better,50m,8191,v3_routing_220m,2180.7289171688353
train_tokens_per_second,efficiency,higher_is_better,50m,10007,dense_121m,4194.2703626511375
train_tokens_per_second,efficiency,higher_is_better,50m,10007,mla_121m,3653.860123330521
train_tokens_per_second,efficiency,higher_is_better,50m,10007,mtp_121m,3620.248078773263
train_tokens_per_second,efficiency,higher_is_better,50m,10007,moe_220m,2181.4136296093757
train_tokens_per_second,efficiency,higher_is_better,50m,10007,mla_moe_220m,2047.4175277652785
train_tokens_per_second,efficiency,higher_is_better,50m,10007,v3_routing_220m,2187.9240819929855
train_tokens_per_second,efficiency,higher_is_better,50m,11213,dense_121m,4199.816839657726
train_tokens_per_second,efficiency,higher_is_better,50m,11213,mla_121m,3654.903657505502
train_tokens_per_second,efficiency,higher_is_better,50m,11213,mtp_121m,3623.140472634241
train_tokens_per_second,efficiency,higher_is_better,50m,11213,moe_220m,2178.030775895324
train_tokens_per_second,efficiency,higher_is_better,50m,11213,mla_moe_220m,2035.6301944430331
train_tokens_per_second,efficiency,higher_is_better,50m,11213,v3_routing_220m,2185.2502294447104
train_tokens_per_second,efficiency,higher_is_better,50m,12721,dense_121m,4202.504160977891
train_tokens_per_second,efficiency,higher_is_better,50m,12721,mla_121m,3663.7707242331335
train_tokens_per_second,efficiency,higher_is_better,50m,12721,mtp_121m,3624.234513674034
train_tokens_per_second,efficiency,higher_is_better,50m,12721,moe_220m,2186.0158750872038
train_tokens_per_second,efficiency,higher_is_better,50m,12721,mla_moe_220m,2057.8622116419488
train_tokens_per_second,efficiency,higher_is_better,50m,12721,v3_routing_220m,2192.9658225448493
peak_memory_bytes,efficiency,lower_is_better,10m,1337,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,1337,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,1337,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,1337,moe_220m,4654879744.0
peak_memory_bytes,efficiency,lower_is_better,10m,1337,mla_moe_220m,4995514368.0
peak_memory_bytes,efficiency,lower_is_better,10m,1337,v3_routing_220m,4655881216.0
peak_memory_bytes,efficiency,lower_is_better,10m,2027,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,2027,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,2027,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,2027,moe_220m,4654347264.0
peak_memory_bytes,efficiency,lower_is_better,10m,2027,mla_moe_220m,4985453568.0
peak_memory_bytes,efficiency,lower_is_better,10m,2027,v3_routing_220m,4652377088.0
peak_memory_bytes,efficiency,lower_is_better,10m,31415,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,31415,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,31415,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,31415,moe_220m,4655413248.0
peak_memory_bytes,efficiency,lower_is_better,10m,31415,mla_moe_220m,4985416704.0
peak_memory_bytes,efficiency,lower_is_better,10m,31415,v3_routing_220m,4654015488.0
peak_memory_bytes,efficiency,lower_is_better,10m,4441,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,4441,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,4441,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,4441,moe_220m,4660452352.0
peak_memory_bytes,efficiency,lower_is_better,10m,4441,mla_moe_220m,4984298496.0
peak_memory_bytes,efficiency,lower_is_better,10m,4441,v3_routing_220m,4660792320.0
peak_memory_bytes,efficiency,lower_is_better,10m,5501,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,5501,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,5501,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,5501,moe_220m,4659177472.0
peak_memory_bytes,efficiency,lower_is_better,10m,5501,mla_moe_220m,4984268800.0
peak_memory_bytes,efficiency,lower_is_better,10m,5501,v3_routing_220m,4658183168.0
peak_memory_bytes,efficiency,lower_is_better,10m,6173,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,6173,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,6173,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,6173,moe_220m,4653139968.0
peak_memory_bytes,efficiency,lower_is_better,10m,6173,mla_moe_220m,4987759616.0
peak_memory_bytes,efficiency,lower_is_better,10m,6173,v3_routing_220m,4652175360.0
peak_memory_bytes,efficiency,lower_is_better,10m,8191,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,8191,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,8191,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,8191,moe_220m,4651116544.0
peak_memory_bytes,efficiency,lower_is_better,10m,8191,mla_moe_220m,4992602112.0
peak_memory_bytes,efficiency,lower_is_better,10m,8191,v3_routing_220m,4650484736.0
peak_memory_bytes,efficiency,lower_is_better,10m,10007,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,10007,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,10007,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,10007,moe_220m,4661227520.0
peak_memory_bytes,efficiency,lower_is_better,10m,10007,mla_moe_220m,4983399424.0
peak_memory_bytes,efficiency,lower_is_better,10m,10007,v3_routing_220m,4654790656.0
peak_memory_bytes,efficiency,lower_is_better,10m,11213,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,11213,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,11213,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,11213,moe_220m,4655453184.0
peak_memory_bytes,efficiency,lower_is_better,10m,11213,mla_moe_220m,4985872384.0
peak_memory_bytes,efficiency,lower_is_better,10m,11213,v3_routing_220m,4660621312.0
peak_memory_bytes,efficiency,lower_is_better,10m,12721,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,10m,12721,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,10m,12721,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,10m,12721,moe_220m,4656500736.0
peak_memory_bytes,efficiency,lower_is_better,10m,12721,mla_moe_220m,4983198720.0
peak_memory_bytes,efficiency,lower_is_better,10m,12721,v3_routing_220m,4653510656.0
peak_memory_bytes,efficiency,lower_is_better,25m,1337,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,1337,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,1337,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,1337,moe_220m,4654879744.0
peak_memory_bytes,efficiency,lower_is_better,25m,1337,mla_moe_220m,4995514368.0
peak_memory_bytes,efficiency,lower_is_better,25m,1337,v3_routing_220m,4655881216.0
peak_memory_bytes,efficiency,lower_is_better,25m,2027,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,2027,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,2027,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,2027,moe_220m,4654347264.0
peak_memory_bytes,efficiency,lower_is_better,25m,2027,mla_moe_220m,4985453568.0
peak_memory_bytes,efficiency,lower_is_better,25m,2027,v3_routing_220m,4652377088.0
peak_memory_bytes,efficiency,lower_is_better,25m,31415,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,31415,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,31415,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,31415,moe_220m,4655413248.0
peak_memory_bytes,efficiency,lower_is_better,25m,31415,mla_moe_220m,4985416704.0
peak_memory_bytes,efficiency,lower_is_better,25m,31415,v3_routing_220m,4654015488.0
peak_memory_bytes,efficiency,lower_is_better,25m,4441,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,4441,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,4441,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,4441,moe_220m,4660452352.0
peak_memory_bytes,efficiency,lower_is_better,25m,4441,mla_moe_220m,4984298496.0
peak_memory_bytes,efficiency,lower_is_better,25m,4441,v3_routing_220m,4660792320.0
peak_memory_bytes,efficiency,lower_is_better,25m,5501,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,5501,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,5501,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,5501,moe_220m,4659177472.0
peak_memory_bytes,efficiency,lower_is_better,25m,5501,mla_moe_220m,4984268800.0
peak_memory_bytes,efficiency,lower_is_better,25m,5501,v3_routing_220m,4659429376.0
peak_memory_bytes,efficiency,lower_is_better,25m,6173,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,6173,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,6173,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,6173,moe_220m,4653139968.0
peak_memory_bytes,efficiency,lower_is_better,25m,6173,mla_moe_220m,4987759616.0
peak_memory_bytes,efficiency,lower_is_better,25m,6173,v3_routing_220m,4652175360.0
peak_memory_bytes,efficiency,lower_is_better,25m,8191,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,8191,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,8191,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,8191,moe_220m,4651116544.0
peak_memory_bytes,efficiency,lower_is_better,25m,8191,mla_moe_220m,4992602112.0
peak_memory_bytes,efficiency,lower_is_better,25m,8191,v3_routing_220m,4650484736.0
peak_memory_bytes,efficiency,lower_is_better,25m,10007,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,10007,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,10007,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,10007,moe_220m,4661227520.0
peak_memory_bytes,efficiency,lower_is_better,25m,10007,mla_moe_220m,4983399424.0
peak_memory_bytes,efficiency,lower_is_better,25m,10007,v3_routing_220m,4654840832.0
peak_memory_bytes,efficiency,lower_is_better,25m,11213,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,11213,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,11213,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,11213,moe_220m,4655453184.0
peak_memory_bytes,efficiency,lower_is_better,25m,11213,mla_moe_220m,4985872384.0
peak_memory_bytes,efficiency,lower_is_better,25m,11213,v3_routing_220m,4660621312.0
peak_memory_bytes,efficiency,lower_is_better,25m,12721,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,25m,12721,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,25m,12721,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,25m,12721,moe_220m,4656500736.0
peak_memory_bytes,efficiency,lower_is_better,25m,12721,mla_moe_220m,4983198720.0
peak_memory_bytes,efficiency,lower_is_better,25m,12721,v3_routing_220m,4654388224.0
peak_memory_bytes,efficiency,lower_is_better,50m,1337,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,50m,1337,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,50m,1337,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,50m,1337,moe_220m,4654879744.0
peak_memory_bytes,efficiency,lower_is_better,50m,1337,mla_moe_220m,4995514368.0
peak_memory_bytes,efficiency,lower_is_better,50m,1337,v3_routing_220m,4655881216.0
peak_memory_bytes,efficiency,lower_is_better,50m,2027,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,50m,2027,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,50m,2027,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,50m,2027,moe_220m,4654347264.0
peak_memory_bytes,efficiency,lower_is_better,50m,2027,mla_moe_220m,4985453568.0
peak_memory_bytes,efficiency,lower_is_better,50m,2027,v3_routing_220m,4652640256.0
peak_memory_bytes,efficiency,lower_is_better,50m,31415,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,50m,31415,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,50m,31415,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,50m,31415,moe_220m,4655413248.0
peak_memory_bytes,efficiency,lower_is_better,50m,31415,mla_moe_220m,4985416704.0
peak_memory_bytes,efficiency,lower_is_better,50m,31415,v3_routing_220m,4654713856.0
peak_memory_bytes,efficiency,lower_is_better,50m,4441,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,50m,4441,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,50m,4441,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,50m,4441,moe_220m,4660452352.0
peak_memory_bytes,efficiency,lower_is_better,50m,4441,mla_moe_220m,4984298496.0
peak_memory_bytes,efficiency,lower_is_better,50m,4441,v3_routing_220m,4660792320.0
peak_memory_bytes,efficiency,lower_is_better,50m,5501,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,50m,5501,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,50m,5501,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,50m,5501,moe_220m,4659177472.0
peak_memory_bytes,efficiency,lower_is_better,50m,5501,mla_moe_220m,4984268800.0
peak_memory_bytes,efficiency,lower_is_better,50m,5501,v3_routing_220m,4659564544.0
peak_memory_bytes,efficiency,lower_is_better,50m,6173,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,50m,6173,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,50m,6173,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,50m,6173,moe_220m,4653139968.0
peak_memory_bytes,efficiency,lower_is_better,50m,6173,mla_moe_220m,4987759616.0
peak_memory_bytes,efficiency,lower_is_better,50m,6173,v3_routing_220m,4652175360.0
peak_memory_bytes,efficiency,lower_is_better,50m,8191,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,50m,8191,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,50m,8191,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,50m,8191,moe_220m,4651116544.0
peak_memory_bytes,efficiency,lower_is_better,50m,8191,mla_moe_220m,4992602112.0
peak_memory_bytes,efficiency,lower_is_better,50m,8191,v3_routing_220m,4651111424.0
peak_memory_bytes,efficiency,lower_is_better,50m,10007,dense_121m,3090290688.0
peak_memory_bytes,efficiency,lower_is_better,50m,10007,mla_121m,3553236992.0
peak_memory_bytes,efficiency,lower_is_better,50m,10007,mtp_121m,3488620032.0
peak_memory_bytes,efficiency,lower_is_better,50m,10007,moe_220m,4661227520.0
peak_memory_bytes,efficiency,lower_is_better,50m,10007,mla_moe_220m,4983399424.0
peak_memory_bytes,efficiency,lower_is_better,50m,10007,v3_routing_220m,4654840832.0
peak_memory_bytes,efficiency,lower_is_better,50m,11213,dense_121m,3090290688.0
