metric,metric_group,metric_direction,budget,seed,contrast_id,contrast_family,model_a,model_b,model_a_value,model_b_value,difference_model_b_minus_model_a,model_b_better
train_tokens_per_second,efficiency,higher_is_better,25m,10007,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4185.121353818547,2050.3058964344373,-2134.8154573841093,False
train_tokens_per_second,efficiency,higher_is_better,25m,11213,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4206.24517023494,2046.9888500692848,-2159.256320165655,False
train_tokens_per_second,efficiency,higher_is_better,25m,12721,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4200.113507457757,2047.0707437431051,-2153.0427637146518,False
train_tokens_per_second,efficiency,higher_is_better,25m,1337,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3664.5343017892064,2033.8211810409582,-1630.7131207482482,False
train_tokens_per_second,efficiency,higher_is_better,25m,2027,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3640.22162372351,2047.825960828256,-1592.3956628952542,False
train_tokens_per_second,efficiency,higher_is_better,25m,31415,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3649.363561651568,2028.1604940233344,-1621.2030676282336,False
train_tokens_per_second,efficiency,higher_is_better,25m,4441,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3622.731699773301,2040.6703887013512,-1582.0613110719498,False
train_tokens_per_second,efficiency,higher_is_better,25m,5501,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3663.7441278241695,2029.2884263285744,-1634.4557014955951,False
train_tokens_per_second,efficiency,higher_is_better,25m,6173,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3642.8108476586735,2033.1566769716287,-1609.6541706870448,False
train_tokens_per_second,efficiency,higher_is_better,25m,8191,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3673.0564226116753,2047.4464176187557,-1625.6100049929196,False
train_tokens_per_second,efficiency,higher_is_better,25m,10007,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3650.254609372948,2050.3058964344373,-1599.9487129385107,False
train_tokens_per_second,efficiency,higher_is_better,25m,11213,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3672.2348269335957,2046.9888500692848,-1625.245976864311,False
train_tokens_per_second,efficiency,higher_is_better,25m,12721,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3658.0469610347404,2047.0707437431051,-1610.9762172916353,False
train_tokens_per_second,efficiency,higher_is_better,25m,1337,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2170.258606644957,2033.8211810409582,-136.43742560399892,False
train_tokens_per_second,efficiency,higher_is_better,25m,2027,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2181.8938942600153,2047.825960828256,-134.06793343175923,False
train_tokens_per_second,efficiency,higher_is_better,25m,31415,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2175.690242842796,2028.1604940233344,-147.5297488194617,False
train_tokens_per_second,efficiency,higher_is_better,25m,4441,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2172.2237348527337,2040.6703887013512,-131.55334615138258,False
train_tokens_per_second,efficiency,higher_is_better,25m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2173.665501080842,2029.2884263285744,-144.37707475226784,False
train_tokens_per_second,efficiency,higher_is_better,25m,6173,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2181.760029047516,2033.1566769716287,-148.60335207588741,False
train_tokens_per_second,efficiency,higher_is_better,25m,8191,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2181.9177506869746,2047.4464176187557,-134.47133306821888,False
train_tokens_per_second,efficiency,higher_is_better,25m,10007,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2175.205461440184,2050.3058964344373,-124.89956500574681,False
train_tokens_per_second,efficiency,higher_is_better,25m,11213,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2193.0700390294405,2046.9888500692848,-146.0811889601557,False
train_tokens_per_second,efficiency,higher_is_better,25m,12721,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2187.0771250884904,2047.0707437431051,-140.0063813453853,False
train_tokens_per_second,efficiency,higher_is_better,25m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2170.258606644957,2183.9267091906536,13.668102545696456,True
train_tokens_per_second,efficiency,higher_is_better,25m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2181.8938942600153,2184.6244110680336,2.730516808018365,True
train_tokens_per_second,efficiency,higher_is_better,25m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2175.690242842796,2166.7333504942544,-8.956892348541714,False
train_tokens_per_second,efficiency,higher_is_better,25m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2172.2237348527337,2174.441592269998,2.2178574172644403,True
train_tokens_per_second,efficiency,higher_is_better,25m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2173.665501080842,2171.403627464527,-2.26187361631537,False
train_tokens_per_second,efficiency,higher_is_better,25m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2181.760029047516,2177.0663193949567,-4.6937096525593915,False
train_tokens_per_second,efficiency,higher_is_better,25m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2181.9177506869746,2194.123758057617,12.20600737064251,True
train_tokens_per_second,efficiency,higher_is_better,25m,10007,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2175.205461440184,2184.9226778325155,9.717216392331466,True
train_tokens_per_second,efficiency,higher_is_better,25m,11213,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2193.0700390294405,2172.2519873197584,-20.818051709682095,False
train_tokens_per_second,efficiency,higher_is_better,25m,12721,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2187.0771250884904,2192.0277199585207,4.950594870030272,True
train_tokens_per_second,efficiency,higher_is_better,25m,1337,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4198.9161946424765,3617.6744064702907,-581.2417881721858,False
train_tokens_per_second,efficiency,higher_is_better,25m,2027,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4175.824855018423,3615.2114930004395,-560.613362017983,False
train_tokens_per_second,efficiency,higher_is_better,25m,31415,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4186.293331071511,3595.6205218038876,-590.672809267623,False
train_tokens_per_second,efficiency,higher_is_better,25m,4441,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4165.821950394605,3603.2336699237953,-562.5882804708094,False
train_tokens_per_second,efficiency,higher_is_better,25m,5501,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4187.8682517244515,3592.029429847003,-595.8388218774485,False
train_tokens_per_second,efficiency,higher_is_better,25m,6173,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4175.90437949018,3613.4752820211324,-562.4290974690475,False
train_tokens_per_second,efficiency,higher_is_better,25m,8191,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4196.671716753863,3630.069497908188,-566.6022188456745,False
train_tokens_per_second,efficiency,higher_is_better,25m,10007,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4185.121353818547,3611.797183081281,-573.3241707372654,False
train_tokens_per_second,efficiency,higher_is_better,25m,11213,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4206.24517023494,3632.977016819761,-573.2681534151789,False
train_tokens_per_second,efficiency,higher_is_better,25m,12721,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4200.113507457757,3624.627746107786,-575.4857613499707,False
train_tokens_per_second,efficiency,higher_is_better,50m,1337,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4193.886122094697,3656.7666842928825,-537.1194378018149,False
train_tokens_per_second,efficiency,higher_is_better,50m,2027,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4183.019802769981,3653.502748513355,-529.5170542566257,False
train_tokens_per_second,efficiency,higher_is_better,50m,31415,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4199.201256528807,3661.25241457829,-537.9488419505169,False
train_tokens_per_second,efficiency,higher_is_better,50m,4441,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4195.956885395025,3664.9191091262073,-531.0377762688177,False
train_tokens_per_second,efficiency,higher_is_better,50m,5501,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4200.153290454216,3665.202260562399,-534.9510298918176,False
train_tokens_per_second,efficiency,higher_is_better,50m,6173,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4200.797150822354,3663.71561040387,-537.0815404184837,False
train_tokens_per_second,efficiency,higher_is_better,50m,8191,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4199.6056785404,3658.657148133964,-540.948530406436,False
train_tokens_per_second,efficiency,higher_is_better,50m,10007,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4194.2703626511375,3653.860123330521,-540.4102393206163,False
train_tokens_per_second,efficiency,higher_is_better,50m,11213,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4199.816839657726,3654.903657505502,-544.9131821522237,False
train_tokens_per_second,efficiency,higher_is_better,50m,12721,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4202.504160977891,3663.7707242331335,-538.7334367447575,False
train_tokens_per_second,efficiency,higher_is_better,50m,1337,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4193.886122094697,2175.172365353566,-2018.7137567411314,False
train_tokens_per_second,efficiency,higher_is_better,50m,2027,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4183.019802769981,2173.8448822905207,-2009.17492047946,False
train_tokens_per_second,efficiency,higher_is_better,50m,31415,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4199.201256528807,2192.9843234143827,-2006.2169331144241,False
train_tokens_per_second,efficiency,higher_is_better,50m,4441,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4195.956885395025,2188.9835615620264,-2006.9733238329986,False
train_tokens_per_second,efficiency,higher_is_better,50m,5501,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4200.153290454216,2216.020552246868,-1984.1327382073482,False
train_tokens_per_second,efficiency,higher_is_better,50m,6173,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4200.797150822354,2187.715241084142,-2013.0819097382118,False
train_tokens_per_second,efficiency,higher_is_better,50m,8191,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4199.6056785404,2188.0211219171642,-2011.5845566232356,False
train_tokens_per_second,efficiency,higher_is_better,50m,10007,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4194.2703626511375,2181.4136296093757,-2012.8567330417618,False
train_tokens_per_second,efficiency,higher_is_better,50m,11213,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4199.816839657726,2178.030775895324,-2021.7860637624017,False
train_tokens_per_second,efficiency,higher_is_better,50m,12721,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4202.504160977891,2186.0158750872038,-2016.4882858906872,False
train_tokens_per_second,efficiency,higher_is_better,50m,1337,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4193.886122094697,2043.4518358621144,-2150.434286232583,False
train_tokens_per_second,efficiency,higher_is_better,50m,2027,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4183.019802769981,2050.4004375731197,-2132.619365196861,False
train_tokens_per_second,efficiency,higher_is_better,50m,31415,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4199.201256528807,2056.058397434891,-2143.142859093916,False
train_tokens_per_second,efficiency,higher_is_better,50m,4441,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4195.956885395025,2051.665130483931,-2144.291754911094,False
train_tokens_per_second,efficiency,higher_is_better,50m,5501,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4200.153290454216,2063.5890077278777,-2136.5642827263387,False
train_tokens_per_second,efficiency,higher_is_better,50m,6173,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4200.797150822354,2027.7805930860334,-2173.0165577363205,False
train_tokens_per_second,efficiency,higher_is_better,50m,8191,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4199.6056785404,2040.9280876576772,-2158.6775908827226,False
train_tokens_per_second,efficiency,higher_is_better,50m,10007,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4194.2703626511375,2047.4175277652785,-2146.852834885859,False
train_tokens_per_second,efficiency,higher_is_better,50m,11213,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4199.816839657726,2035.6301944430331,-2164.1866452146924,False
train_tokens_per_second,efficiency,higher_is_better,50m,12721,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4202.504160977891,2057.8622116419488,-2144.641949335942,False
train_tokens_per_second,efficiency,higher_is_better,50m,1337,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3656.7666842928825,2043.4518358621144,-1613.314848430768,False
train_tokens_per_second,efficiency,higher_is_better,50m,2027,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3653.502748513355,2050.4004375731197,-1603.1023109402354,False
train_tokens_per_second,efficiency,higher_is_better,50m,31415,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3661.25241457829,2056.058397434891,-1605.194017143399,False
train_tokens_per_second,efficiency,higher_is_better,50m,4441,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3664.9191091262073,2051.665130483931,-1613.2539786422763,False
train_tokens_per_second,efficiency,higher_is_better,50m,5501,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3665.202260562399,2063.5890077278777,-1601.613252834521,False
train_tokens_per_second,efficiency,higher_is_better,50m,6173,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3663.71561040387,2027.7805930860334,-1635.9350173178366,False
train_tokens_per_second,efficiency,higher_is_better,50m,8191,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3658.657148133964,2040.9280876576772,-1617.7290604762866,False
train_tokens_per_second,efficiency,higher_is_better,50m,10007,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3653.860123330521,2047.4175277652785,-1606.4425955652428,False
train_tokens_per_second,efficiency,higher_is_better,50m,11213,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3654.903657505502,2035.6301944430331,-1619.2734630624689,False
train_tokens_per_second,efficiency,higher_is_better,50m,12721,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3663.7707242331335,2057.8622116419488,-1605.9085125911847,False
train_tokens_per_second,efficiency,higher_is_better,50m,1337,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2175.172365353566,2043.4518358621144,-131.72052949145154,False
train_tokens_per_second,efficiency,higher_is_better,50m,2027,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2173.8448822905207,2050.4004375731197,-123.44444471740098,False
train_tokens_per_second,efficiency,higher_is_better,50m,31415,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2192.9843234143827,2056.058397434891,-136.9259259794917,False
train_tokens_per_second,efficiency,higher_is_better,50m,4441,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2188.9835615620264,2051.665130483931,-137.31843107809527,False
train_tokens_per_second,efficiency,higher_is_better,50m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2216.020552246868,2063.5890077278777,-152.43154451899045,False
train_tokens_per_second,efficiency,higher_is_better,50m,6173,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2187.715241084142,2027.7805930860334,-159.9346479981084,False
train_tokens_per_second,efficiency,higher_is_better,50m,8191,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2188.0211219171642,2040.9280876576772,-147.093034259487,False
train_tokens_per_second,efficiency,higher_is_better,50m,10007,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2181.4136296093757,2047.4175277652785,-133.9961018440972,False
train_tokens_per_second,efficiency,higher_is_better,50m,11213,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2178.030775895324,2035.6301944430331,-142.4005814522909,False
train_tokens_per_second,efficiency,higher_is_better,50m,12721,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,2186.0158750872038,2057.8622116419488,-128.153663445255,False
train_tokens_per_second,efficiency,higher_is_better,50m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2175.172365353566,2188.3629402397974,13.190574886231389,True
train_tokens_per_second,efficiency,higher_is_better,50m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2173.8448822905207,2180.9653494864647,7.120467195944002,True
train_tokens_per_second,efficiency,higher_is_better,50m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2192.9843234143827,2202.8750871451502,9.890763730767503,True
train_tokens_per_second,efficiency,higher_is_better,50m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2188.9835615620264,2203.375101651922,14.391540089895443,True
train_tokens_per_second,efficiency,higher_is_better,50m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2216.020552246868,2180.573609079482,-35.44694316738605,False
train_tokens_per_second,efficiency,higher_is_better,50m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2187.715241084142,2184.1147122401994,-3.6005288439423566,False
train_tokens_per_second,efficiency,higher_is_better,50m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2188.0211219171642,2180.7289171688353,-7.292204748328913,False
train_tokens_per_second,efficiency,higher_is_better,50m,10007,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2181.4136296093757,2187.9240819929855,6.510452383609845,True
train_tokens_per_second,efficiency,higher_is_better,50m,11213,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2178.030775895324,2185.2502294447104,7.219453549386344,True
train_tokens_per_second,efficiency,higher_is_better,50m,12721,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,2186.0158750872038,2192.9658225448493,6.949947457645521,True
train_tokens_per_second,efficiency,higher_is_better,50m,1337,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4193.886122094697,3629.8246746524446,-564.0614474422528,False
train_tokens_per_second,efficiency,higher_is_better,50m,2027,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4183.019802769981,3629.494129976643,-553.5256727933379,False
train_tokens_per_second,efficiency,higher_is_better,50m,31415,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4199.201256528807,3636.82908805562,-562.3721684731868,False
train_tokens_per_second,efficiency,higher_is_better,50m,4441,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4195.956885395025,3638.9147520523557,-557.0421333426693,False
train_tokens_per_second,efficiency,higher_is_better,50m,5501,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4200.153290454216,3637.657226282913,-562.4960641713033,False
train_tokens_per_second,efficiency,higher_is_better,50m,6173,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4200.797150822354,3639.6375288820036,-561.15962194035,False
train_tokens_per_second,efficiency,higher_is_better,50m,8191,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4199.6056785404,3641.6490814237936,-557.9565971166062,False
train_tokens_per_second,efficiency,higher_is_better,50m,10007,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4194.2703626511375,3620.248078773263,-574.0222838778745,False
train_tokens_per_second,efficiency,higher_is_better,50m,11213,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4199.816839657726,3623.140472634241,-576.6763670234845,False
train_tokens_per_second,efficiency,higher_is_better,50m,12721,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4202.504160977891,3624.234513674034,-578.2696473038568,False
peak_memory_bytes,efficiency,lower_is_better,10m,1337,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,2027,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,31415,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,4441,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,5501,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,6173,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,8191,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,10007,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,11213,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,12721,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,3090290688.0,3553236992.0,462946304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,1337,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4654879744.0,1564589056.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,2027,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4654347264.0,1564056576.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,31415,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4655413248.0,1565122560.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,4441,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4660452352.0,1570161664.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,5501,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4659177472.0,1568886784.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,6173,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4653139968.0,1562849280.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,8191,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4651116544.0,1560825856.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,10007,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4661227520.0,1570936832.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,11213,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4655453184.0,1565162496.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,12721,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,3090290688.0,4656500736.0,1566210048.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,1337,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4995514368.0,1905223680.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,2027,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4985453568.0,1895162880.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,31415,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4985416704.0,1895126016.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,4441,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4984298496.0,1894007808.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,5501,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4984268800.0,1893978112.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,6173,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4987759616.0,1897468928.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,8191,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4992602112.0,1902311424.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,10007,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4983399424.0,1893108736.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,11213,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4985872384.0,1895581696.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,12721,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,3090290688.0,4983198720.0,1892908032.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,1337,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4995514368.0,1442277376.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,2027,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4985453568.0,1432216576.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,31415,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4985416704.0,1432179712.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,4441,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4984298496.0,1431061504.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,5501,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4984268800.0,1431031808.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,6173,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4987759616.0,1434522624.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,8191,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4992602112.0,1439365120.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,10007,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4983399424.0,1430162432.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,11213,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4985872384.0,1432635392.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,12721,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,3553236992.0,4983198720.0,1429961728.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,1337,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4654879744.0,4995514368.0,340634624.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,2027,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4654347264.0,4985453568.0,331106304.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,31415,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4655413248.0,4985416704.0,330003456.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,4441,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4660452352.0,4984298496.0,323846144.0,False
peak_memory_bytes,efficiency,lower_is_better,10m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4659177472.0,4984268800.0,325091328.0,False
